Review,Rating,Likes,App Version,Review Date
"Ngasi pertandingan yg ngotakk lah, kalo solo dikasih musuh bisa main semua, but tim 4 4 nya dikasih bot. iya kalo musuh nya yg jago cuma 123 lah ini ngerti main semua (jago). Mana tim ngasih makan Mulu (tim gabisa main) bukan feeder ya tp emg g bisa main mana dibilanggin batu. dan itu ga cuma 1 matching terus² an. Kasih yg skiranya imbang dong Kasian lah yg solo, masa g pernah di dengerin keluhan para player. Banyak lah keluhan gua SM ni apk, mau pensi syg skin udh byk dahlah mls to gakan denger",1,23,1.8.93.9702,2024-07-05 11:02:25
"Itu mohon diperbaiki jaringannya moontoon biarpun hijau TPI kalau nge skill harus dipencet beberapa kali. Aku kurangin yah bintangnya soalnya tdi baru"" habis mcl jaringan hijau tim lancar jalannya TPI skill ngg bisa harus dipencet beberapa kali. Terimakasih 😊",3,1,1.8.93.9702,2024-08-03 15:20:15
"Game aneh afk gara² sinyal tetep kena hukum padahal gua maen pertama aman² aja tapi pas dah di dalem game tiba-tiba lag dan di salahin +di kasih hukuman game kok unik 😂 jangan kebanyakan ngasih skin dulu lu perbaiki dulu itu sistem jaringan dan mechmaking plis gua jadi ga betah main nya padahal game nya seru tapi kalo kehalang sinyal ya gua bisa apa,? Tewas mengenaskan rek",1,9,1.8.93.9702,2024-07-12 13:38:14
"woy atmin tolong gw ls, game moba lawak tim ama musuh beda jauh ranknya tim gw epic sedangkan tim musuh pada glory/ immo, satu lagi masalah jaringan, aneh padahal gw pake wifi trs gw pake main game' lain aman' aja sedangkan main ml jaringannya ga stabil, YANG TERKAHIR TOLONG NERF SUYOU",1,0,19.2.11.103,2024-09-21 14:20:09
oy montoon fitur manajemen nya kenapa diganti?? sebelumnya kita bisa download data sesuai yg dibutuhkan skrg hrs full kebutuhan lanjutan dan ekstream akibatnya jd gk bisa masuk mode efek krna gak unduh full data gede banget anjimm,1,16,1.8.93.9702,2024-07-13 10:19:32
Saya suka bermain mobile legends ini disini banyak hero atau karakter yang cukup hebat dan bermain game ini sangat seru bisa mabar dengan teman kita mobile legends ini tidak ada level levelnya itu infiniti alias tidak terhingga dan juga saya mainkan mobile legends ini kalo ada waktu dan mobile legends mempunyai banyak rank saya senang sekali. Tapi saya juga ingin berkomentar mobile legends ini sudah bagus tetapi ditingkatkan lagi ya ! Menurut saya mobile legends itu keren banget ! Terima kasih .,5,3,1.9.16.9839,2024-09-15 08:09:05
"Menurut ku tutorial dasar kaya buff, item kurang jelas karna tu banyak player beban kalau main. Terus pembelian otomatis langsung aja gak usah nunggu player pencet tombol. War Sering kalah rank karna item gak di kasih pa lgi pringkat GM ke bawah.",2,26,1.9.9.9834,2024-08-17 11:05:52
"game rusak JANGAN DI DOWNLOAD pertandingan gak imbang terus menang sekali kalah 5 x ,menang lagi kalah 4 x mending pensi ,hapus game cuma buang buang waktu ayo pada pensi gamenya gak fairplay percuma,tambahan lagi menang sekali dikasih invalid terus dikasih kalah 12-16 kali game curang semua diatur sistem moonton,feedback cuma formalitas",1,16,1.9.11.9836,2024-09-10 13:47:48
"Game kikir sampah kalo buat game yang bener tolol, performa jaringan di benerin buat skin bisa,buat hero baru bisa tapi jaringan rusak, di update malah tambah jelek, Buat moonton otak nya tolong dipake.",1,31,1.8.93.9702,2024-07-17 04:24:40
"Gamenya udah bagus sih. cuman drak sistemnya itu loh, main sinyal gak jelas, tim gak jelas. jadi mohon untuk di kondisikan agar orang yang main itu dapat sedikit hiburan. Ini nggak, malah bikin hidup makin hancur, bikin orang emosi. Jadi tolong dikondisikan gamenya!",1,2,1.9.8.9833,2024-09-09 15:23:27
Trimakasih untuk game nya maaf mau unistal game nya Makin update makin buruk sistem nya Pindah pindah ml gak jelas sistemnya. Dark sistem + bott itu cuman isi game ini. Bagusan hame sebelah. Unistal ajalah game ini. Malas mainnya sekang,1,1,1.9.16.9839,2024-09-17 14:24:22
Walau saya kena dark sistem terus tapi saya sangat suka game ini. Kelebihan game: Bisa offline Bisa by one Bisa Mabar Dan lain lain. Untuk pencipta game: tolong even lama jangan di keluarkan nanti basi keluarkan lah even baru.,5,2,1.8.93.9702,2024-09-18 13:31:22
"4 bintang saja dulu. Karena player solo selalu dipertemukan dark system, player troll dan juga player yang tidak tahu kerja sama tim (seenaknya) saja, egois, toxic. Semoga moonton memperbaiki ini semua. Kasihan para player solo, karena nge-push itu susahnya minta ampun. Jadi player player yang tidak tau berkontribusi sama tim jangan di campurkan sama player yang susah payah dengan berbagai cara mau naik pangkat rank nya dan juga kasih hukuman yang lebih berat lagi utk player TROLL Terima Kasih",4,0,1.9.8.9833,2024-09-21 09:15:55
"Terlalu banyak penyesuaian hero. Matchmaking dapat tim beban terus, udah males kalau kayak gini. Capek capek gendong kena lose streak. Matchmaking harusnya berdasarkan win rate. Jangan pemain win rate tinggi di campur dengan win rate rendah. Kalau gak ada perbaikan sistem matchmaking, mending pindah game sebelah aja seperti HoK atau LoL.",1,3,1.9.6.9831,2024-09-16 11:39:23
"Mengecewakan, setiap main pasti aja kalah, kebanyakan player yang tidak bisa main dengan rolenya sendiri, muak sudah dengan game ini, ngasi tim yang tidak bener dan ngasi musuh yang sangat jago, bintang satu untuk game ini 😡",1,36,1.9.9.9834,2024-08-23 17:49:44
"Tolong untuk developernya di perbaiki lagi dong gamenya ada banyak bug 1.game rusak tinggal bentar tulisannya afk giliran lama ngga 2.bug jaringan padahal wifi dirumah saya lancar saya nonton tiktok lancar ko di ml ngelag ga jelas 3.ketemu musuh ga setara sedangkan musuh di kasih jago"" sedangkan saya di kasih dark sistem Mulu tiap hari Kalo kaya gini mendi pindah game ke honor of king",1,50,1.9.9.9834,2024-08-11 00:49:59
"Buang² kredit skor gajelas, tiap lagi matchmaking lost connection mulu, di game sebelah ping bagus gak ada sampe jumping sampe 120 , mana system mute nya gak jls banget, saya tidak salah apapun malah tiba tiba ada yang mute aneh keliatan banget system nya gak jelas..pantes rating game ini turun drastis parah",1,36,1.9.11.9836,2024-08-26 12:18:36
"Seperti apasih sistem moonton saat pemilihan tim, udah malah ketemu lane yang sama² di kuasai, dark sistem lagi, bikin emosi kalo lost streak padahal main juga udah serius ketemu tim yang buta map,lol,banyak bacot, kurang pintar bermain, kalo enggak di balas ulasan saya berarti sistem moonton kurang berguna sih",2,3,1.8.93.9702,2024-08-07 07:16:09
"Dari dulu matchmakingnya mengecewakan sering report ke CS in game tapi tetap aja ketemu nya team boot, sedangkan team musuh pro semuanya dan parahnya lagi bukan 3x match Sampek 8x gak seimbang/ timpang sebelah, untuk solo rank seperti saya jelas ini berat apalagi mau ngejar global. Kalo gak percaya check aja ke profil saya. MENGECEWAKAN. Mending main HOK",2,7,1.9.8.9833,2024-08-25 07:18:14
"System matchmaking yg selalu bikin player kesal,,dark system.. Tolong lah moonton mau naik ke mytic aja Lika liku nya bikin stress. Tambahkan system reporting tentang player yg toxic,dan menggunakan role yg tidak di sarankan karena percuma system pick laning di awal match kalo player masih menyimpang dari Hero yg di sarankan. G guna banget asli...semoga moonton perbaiki lagi,,.",1,25,1.9.11.9836,2024-08-28 00:38:31
Tolong pihak developer memperbaiki bug dalam pertandingan. Saya bermain rank mendapatkan masalah jaringan dan tidak bisa bermain. Dan setelah itu lag terus menerus tidak dapat main. Alhasil mengurangi bintang dan itu padahal koneksi bagus,2,5,1.8.93.9702,2024-07-29 10:29:16
"game ini sangat bagus, dari segi grafik, hero, dan skin nya bagus bagus, saya sangat suka game ini!, terutama sistem matchmaking nya yang sangat bagus dan wow!, saya main losetreak terus dan dapet tim dark sistem terus haha, semangat moonton",5,24,1.9.8.9833,2024-09-06 00:40:11
"Banyak dark sistem nya baru aja main mulai rank udah di kasi lose trek, abis tuh istirahat main lagi dapet tik yang ga sesuai lagi sedangkan tim musuh lebih sempurna daripada tim saya gmna mau menangnya coba seolah olah tim saya minta gendong padahal saya cuma player solo",1,2,1.8.93.9702,2024-07-27 07:30:10
Moonton tidak adil memberikan pertandingan ( mact ) di dalam game musuh nya yang udh pangkat tinggi sedang kan tim saya semua nya baru main dan masih level 20 kebawah dan masih rendah kalau kayak gini terus mending pindah game dari pada main mobile legend lagi gak ada keadailan untuk pemain.pantas ml sekarang gak ramai kayak dulu karena kayak gini sistem moonton yang ga adil terhadap player player,1,1,1.9.16.9839,2024-09-13 05:06:24
"Tolong diperbaiki sistem matching rank yang tidak sesuai dan sangat tidak adil. Sangat merugikan player dan mengganggu sistem ketika game play, cepat cepat diperbaiki sistem yang tidak adil yang merugikan para player. Terimakasih",4,0,1.9.16.9839,2024-09-06 09:38:50
"Makin kesini dark sistem nya makin kagak otak,gayanya doang banyak event perbaikan pertandingan di match nihil lawan yg di kasih kagak otak,buat laporan di tanggapi Iyya tapi gak ada perubahan,percuma banyak event kalau dark sistem mulu, mending ke game sebelah saja capek main bikin para player gak nyaman🙄🙄🙄",1,3,1.8.93.9702,2024-08-04 23:24:05
"Awalnya gw pikir udah lebih baik sekarang ternyata sama aja, sistem sinyalnya gk jls, masak gw main hok jaringannya lancar sedangkan main game haram ini lag banget gak masuk akal, emang udah bukan masanya lagi game ni dah bapuk, game sampah developernya jg kayak gak niat kasih sistem yang bagus cuma bisa plagiat terus mau bayar playernya dengan cara kasih skin epik gratis, caranya gak salah tapi kalo mainnya ketemu darksystem mulu ya orang pada malas juga lah",2,1,19.2.11.103,2024-09-21 17:37:16
"Saya mencoba game ini, dan menemukan banyak bug seperti jaringan dan saat mengalahkan lawan, itu tidak masuk dalam jumlah kill, saya merekomendasikan untuk berman ""HONOR OF KING"" untuk kepuasan player dan bermain sesuau lane yang anda inginkan (tidak berebut) serta minim kesempatan untuk menemukan bug dalam game",1,32,1.8.93.9702,2024-07-10 19:40:06
"Tolong lah moonton entah knp ping selalu tinggi hijau tapi delay gitu, di bandingkan sama game moba sebelah ping stabil. Tolong lah servernya lebih di perhatikan bukan cuma skin atau update kaga jelas lebih baik tingkat kan performa dan juga kestabilan ping dalam bermain. Thnks",4,20,1.9.16.9839,2024-09-07 01:36:17
Saya selalu tidak bisa bermain karena ada bug jaringan setiap saya sudah memilih Hero di draf pick lalu ada tulisan di tengah layar saya yang bertuliskan jaringan tidak setabil akan menyambung ulang lalu kalau sudah selesai saya tidak bisa bermain karena loading screen Hero nya masih tetap angka 0 tidak bertambah sampai game selesai,1,36,1.9.6.9831,2024-08-01 11:11:42
"SERING SEKALI saya mendapatkan matchmaking yang sangat-amat TIDAK SEIMBANG yang membuat saya sangat malas untuk bermain, saya sudah sangat susah menaikan rank namun semudah itu diberi team buruk yang menyebabkan rank saya turun drastis? MOHON PERBAIKI LAGI SYSTEM MATCHMAKING NYA YA! Masih saya tunggu nih!",1,1,1.9.16.9839,2024-09-10 23:45:27
"main mcl lag bgt,pdhl main rank atau yg lain lancar bgt pke grafik high sedangkan main mcl grafik low(semua diturunin) masih aja lag. harus di perbaiki kestabilan main mcl udh gitu klo bisa map nya diganti burik bgt map jadul itu mh",2,1,1.8.93.9702,2024-07-20 15:18:11
"Mantap Moonton. Update kali ini sangat bagus karena jika kita login 7 hari berturut turut maka kita bakal dapat hediah yang menarik, tapi sistem match nya masih sama saja, terutama di rank Glory, saya sudah Glory bintang 50 dan saat ingin main, saya malah kalah menang kalah menang kalang menang sampai saya berhenti main, untuk sekarang rank saya masih Glory bintang 50, saya ingin menunggu sampai season 33 berakhir dan, push rank untuk awal season 34... Semoga game nya bisa stabil kembali...",4,5,1.9.16.9839,2024-09-19 09:38:47
"Season 33, moonton 10 tahun ini, makin sulit. Selalu mendapatkan team yang tidak pandai dengan heronya, Lane nya. Sedangkan musuh, apapun Hero yg dipakai selalu baik. Tolong untuk matchmaking nya, seimbangkan antara tim dan lawan. Bukan selalu lawan yg bagus dan baik dalam permainan.",1,122,1.9.9.9834,2024-08-18 06:28:55
"Khusus untuk permasalahan menghubungi kembali ke game karena internet yg bermasalah, mengapa saat menyambung ulang ke permainan itu sangat lama yg mengakibatkan pertandingannya telah selesai , 🙏tolong min Di percepat menyambungkembali saat Update berikutnya🙏🙏, agar tidak ada kendala afk atau yg lain nya ,itu yang mengakibatkan afk yg sangat lama 😓😓",1,13,1.9.11.9836,2024-08-30 17:51:19
"Game kagak jelas ngasi tim gak pernah bener sistem matchmaking nya buruk banget main game mau nyari happy malah stres, kalo kalah tim sama musuh emang seimbang sama sama jago itu gak apa malah seru, tapi ini musuhnya jago tapi timnya noob banget gak punya map, gak bisa main. Main di mythic selama 3 mingguan lebih bintang nya masih sama gak naik naik",2,7,1.9.11.9836,2024-09-01 05:33:20
"Selalu terjadi lag saat bermain menyebabkan Hero tidak bisa dikontrol, padahal perangkat dan internet sangat support lalu saat ping buruk hasilnya selalu ping bagus padahal ngelag dan lagi sering dapat dark system",1,22,1.8.93.9702,2024-07-13 04:06:21
Minimal perbaiki mathmaking karena saya sering mendapatkan tim yang performa bermainnya buruk suka ambil buf junggler sendiri gak mau diajak war dan karena hal itu saya sampai lost treak 9 kali hal ini tolong di pertimbangkan.dan saya juga sering ketemu tim trool,1,11,1.8.93.9702,2024-08-20 09:34:09
"Tolong di perbaiki lagi, padahal gamenya bagus, tapi main dari pagi sampai malam kalah terus, cuma menang satu kali dan 2 kali itupun kadang2. Pantes aja pemain yg lain pada kecewa, pindah ke game sebelah.ga butuh skin gratis, kami cuma butuh permainan yg seimbang, masak kalah muluk karena tim nya di gabung sama yg masih pemula. Kalau seperti itu terus saya yakin banyak yg kabur. Terimakasih 🙏",1,30,1.9.8.9833,2024-08-06 04:41:39
"Hmmm masalah di jaringan, skill delay ping naik turun, tiba2 stuck hero ga gerak sama sekali pdhal sinyal juga bagus dan tidak ada notifikasi ""menghubungkan ulang"", di loading screen sering stuck lama di 17%, saya kurang tahu, tapi hal tersebut terjadi beberapa hari belakangan",1,19,1.8.93.9702,2024-07-23 17:24:46
game yang tidak pantas untuk di donlot karena banyak alasan 1.ngasih lawan ngga setara dengan team team kita BOT team musuh GG 2. masalah jaringan padahal sinyal nya hijau tapi ngedelay seperti sinyal 100 ke atas itu aja sih yang menurut ku ngga nyaman saat main ML game haram ini udah bikin naik darah+setres lagi,1,39,1.9.11.9836,2024-09-01 16:17:57
"Sangat mengecewakan setelah diperbarui malah jadi banyak iklan,masa lagi tengah"" pertandingan mlah ada iklan,mohon diperbaiki lagi,klo ttep seperti ini saya mau pindah ke honor of king",2,0,1.9.16.9839,2024-09-14 05:36:00
Ping nya selalu merah di pertengahan early game sampai selesai main ada apakah ini moonton yang terhormat kapasitas memory memadai jaringan pakai WiFi tapi main mobile legends selalu aja tiba2 drop PING nya? Tolong d sesuai kn ya moonton serta klo d hp itel s23 tidak dapat buka platform lain buat streaming sedikit kurang aja sih menurut ku,4,0,19.2.11.103,2024-09-21 15:39:00
"Game gajelas dari dulu , gabisa kalau main sendiri selalu dikasih tim kayak B2 kalau dikit lagi naik tier, uninstal mending pindah game sebelah, main dari 2019 digituin Mulu kalau gak dpt tim afk, tim main cacat, ping ngedadak ngejump",1,1,1.9.9.9834,2024-09-12 07:47:01
"Sekarang gameplay sudah lebih baik, meski masih ada banyak player troll. Tapi mungkin event skin gratisnya ini masih kurang adil untuk beberapa player yang sudah membeli skinnya menggunakan uang, karena beberapa player seperti saya menabung untuk membeli skinnya, tapi malah dijadikan skin gratis. Itu sedikit menyakitkan bagi player yang rela keluar uang",4,0,1.9.16.9839,2024-09-07 20:58:32
"sistem report terhadap player feeder, afk, atau rasis dsb.. Tidak ada hasil yg memuaskan, mungkin bisa dibanned atau gimana kek. Trus untuk CLASSIC, kenapa matchmaking yg dikasih SELALU tidak seimbang, baik tim musuh atau tim sendiri itu sangat berbanding terbalik jauh MASALAHNYA TIM RANDOM GW TUH KANG FEEDER DAN TIM MUSUH ITU ITU JAGO² KONT...",1,43,1.9.8.9833,2024-08-09 16:09:39
"tolong jangan di update mulu game nya udh seruuu menurut saya tapi setiap seson/bulan update mulu hp jadi ngebug trus pas mau update malah ke reset data ml nya padahal ruang penyimpanan masih 68 masih muat tapi kenapa ke reset pas udh ke download semua data nya saya kecewa buang2 paket sekali update 7gb gara"" ke reset semua data ml nya",1,0,19.2.11.103,2024-09-20 14:24:09
"Jadi malas main kalau gene terus ... Tiap akhir season pasti ngulah ...ping di atas batas normal,padahal di layar hp bagus² aja ping nya,eh masaq pas main malah ngefreze... Suka ngadi² moonton mah ...padahal AQ main nya dah seumur sama moonton,tapi malah performa makin buruk...",1,0,1.9.16.9839,2024-09-14 16:27:52
"Tolong! game nya di perbaiki. saya selalu bertemu tim yang lemah di atara saya. saya yang lebih baik ketimbang tim saya. dan tim lawan jauh lebih kuat ketimbang tim saya percuma banyak skin-skin menarik dan gratis. jika sistem nya seperti ini saya bermain 5x menang 1x kalah 4x, jadi tolong untuk kedepan nya lebih konsisten lagi untuk memperbaiki game nya!",1,4,1.9.9.9834,2024-09-04 11:45:38
"Gak ada turnamen magic chess, bisa gk dipisah kaya dulu lg,, menuh2in memori aja, keluhan cuma soal bug dan frame padahal jaringan bagus. Kasian yg ram hp cuma 2 gb doang..",5,0,19.2.11.103,2024-09-21 05:05:06
"Yang terhormat pihak monton ..tolong buat ajukan banding di perbaiki percuma ajukan banding langsung di tolak ,,iya saya afk tapi alasan saya jelas kendala mati lampu mendadak , masa iya pangkat tinggi sengaja afk,mn ada yang mau monton . Ajukan banding di baca dulu kalau kurang yakin tambahin fitur file (bukti tambahan) biar player aktif g kecewa penurunan kredit scor .. mohon di baca terimakasih",3,3,1.8.93.9702,2024-07-18 11:31:28
"Apalah pas rank warrior sampe gm kok langsung pick, tapi pas epik kok malah ketemu tim pake hero apa lane apa. Kan bikin aku jengeken. Moonton memang pilih kasih sama pelit. Timku kok pada dark sistem, tapi la an ku gk. Malah aku lebih suka aistem pick clasik daripada draft pick. Sampe aku aja mau kasih bintang 2 aja sayang gamenya pilih kasih. Ini aja aku kasih bintang satu aja aku harus pikir panjang. Tadinya mau aku kasih 0.00000001 bintang, andai aja bisa langsung tak kasih bintang segitu",1,0,1.9.16.9839,2024-09-17 14:37:45
"Setelah di Update malah semakin Buruk,. Sering mengalami Gagal Jaringan.. Sering LAG dan Jaringan tidak Stabil. Data masih banyak dan jaringan bagus tetapi performa buruk sekali..",1,1,1.9.11.9836,2024-09-19 14:00:29
pembaruan terkini banyak bugnya. PING yg bermasalah. selalu dibuat lag dan hero jalan sendiri. padahal saya sudah pake 2 operator yg berbeda di tengah malam yg seharusnya tidak ada kepadatan jaringan saat itu. ini masih aja jaringan bermasalah. padahal untuk koneksi aplikasi lain aman2 saja. udah 2 hari seperti ini. disamping itu juga masih kuatnya dark system dalam hal match making.,1,29,1.8.93.9702,2024-07-10 18:08:10
"Bang tolonglah tindak lanjuti player yg ngetrol ngetrol, itu hal yang sangat mengganggu match, lagi enak enak main malah ada yang ngetrol, laporan di game responnya lambat, tolong di perbaiki lagi, kalau bisa yang main game di batasi usianya biar sekiranya yg main itu serius, gak main main",2,0,1.9.16.9839,2024-09-18 14:36:20
"Gamenya bagus sih tapi sering patah-patah kalu lagi maen dan juga sering banget kalah ketimbang menang musuhnya lebih jago ketimbang kita... sorynya montoon kasih bintang 1 dulu, kalau heronya mudah di dapat lalu skinnya banyak gratis dan juga lebih mudah untuk manang di gamenya aku kasih bintang 5, ini kalah terus masa dari GM turun langsung ke m,anehnya musunya lebih kuat ketimbang kita...",1,26,1.8.93.9702,2024-07-20 18:05:11
"Banyak drak sistem,masa main kalah terus, update di perbesar drak sistem tetap ada,begitu pula banyak anak anak kecil yang main jadi disarankan beri usia ketika anak anak download game ini.",1,0,1.9.9.9834,2024-09-18 08:54:08
Gimana ceritanya ini game setiap match terlalu sering dapat drk sistem.. Kalo sekali2 wajar ini mah berturut2 & artinya permasalahan di mtch ga bisa di atasi oleh monton itu sendiri.. Pantas saja banyak palyer yg beralik ke game sebelah,1,21,1.9.9.9834,2024-08-27 01:15:05
"Mohon maaf masih bintang 4 karena, biasanya musuh musuh itu seperti player mcl Dan tim sendiri malah mainnya egois dan ampas mohon diberi kesempatan untuk menang. untuk developer mohon diperbaiki lagi mobile legend nya😀 Yang semangat untuk developer nya",4,6,1.9.16.9839,2024-09-03 12:33:34
"Aku lagi mau main hari ini,, trusaku matchmaking,jaringanku stabil,kuota ku masih banyak,,tapi pas aku mau pencet masuk,, malahgk bisa aku malah dituduh moonton g afk,, jadi kreditskor ku kekuras😭😭 Klo bug nya udh selesai baru aku kasih bintang 5",3,0,1.9.8.9833,2024-09-05 01:38:03
"Lebih di perhatiin lagi dalam pembagian tim. Terutama untuk player solo. Saya pribadi tidak menyukai game ini , yang di mana adanya ketidakadilan dalam pembagian tim. Jika pihak monton masih menyebarkan player komputer(dark sistem)player ml tidak akan berhenti untuk toxic.",1,25,1.9.6.9831,2024-08-05 04:36:21
"tolong dong jadah bgt monton, setiap main gua ga pernah dapet team bagus. tolong sportif dong rendem jgn dipilih. mending lah sekali 2 kali kalah mah, ini setiap main. kalo perlu coba liat permainan gua ga buruk ko hasil selalu teratas, tp dapet team nya jadah terus, jadi ga pernah menang",5,0,19.2.11.103,2024-09-21 11:38:58
"Kecewa bangettt padahal sinyal 4G,kuota masih lumayan banyak buat kirim chat juga lancar eh waktu main tiba² ngelag ga jelas ini masih 4G loh yaa, sinyal udah ijo tapi pas match ga bisa masukk terus kredit skor turun 3 gara² itu orang ijo kok ga bisa masuk gimana si malah dibilang koneksi burukkkk,jangan skin gratis mulu yg diperhatiin tapi ping nya juga dong diperbaiki",1,2,1.9.8.9833,2024-09-05 13:30:39
"Apasi setiap mau ngerank ada aja yang ngelag lah yang ngeframe lahh, dikasih dark system pula, defeat aja sekali menang cuma satu match. Kapan mau mytic nya rank stak di legend aja, tolonglah buat *montoon* penyimpanan ram dikurangi. Kami Players old susah sekali untuk naik rank mytic dengan adanya lag dan frame. Mohon dijawab",1,10,1.8.93.9702,2024-07-18 01:42:04
"Pembaruan bukan meningkat malah tambah menurun, setiap permainan sering bug, dan bug nya itu parah banget sampei g bisa gerak, tolong lah yang ngotak dikit ngapa, dan sering dapet tim yang tolol, nub, ngetrol mulu.",1,25,1.9.6.9831,2024-08-04 09:51:00
"Niatnya ngendok di elite cuma buat ngilangin stres main rank gara-gara dark sistem, ehh botnya malah galak.. jadinya waktu terbuang banyak cuma untuk 1 game (solo ngebot)... Kembalikan bot yg dulu, biar bisa fast end 😌",1,2,1.9.16.9839,2024-09-07 08:26:15
"It's ok. Problem masih banyak tapi ya setidaknya lumayan lah. Terimakasih Moonton sudah memberikan tim adil lgi. Menyogok player nya dengan skin gratis. Gausah takut kesenggol Game HOK min, saya bakalan tetep setia sama mimin, walaupun ngehabisin banyak ram tapi seru, walaupun banyak dark sistem itu menantang, walaupun musuh nya susah juga untuk pengalaman. Makasi Moonton. Aku bakalan ngasi bintang 5 kalau matching sudah adil~ Love buat mimin ♥️♥️♥️",4,1,1.8.93.9702,2024-09-06 03:41:01
Game ini sangat tidak adil melainkan saya setim dengan komputer dan tidak seimbang membuat para pemain juga emosi ketika mendapatkan tim dark sistem apalagi lose trik udah 10 kali tolong yaa monton buat lah tim yang seimbang agar game ini tidak membuat pemain frustrasi,1,1,1.9.16.9839,2024-09-13 12:19:31
"Tolong perbaiki sistem dark sistem anda , saya cape kalah terus hanya dengan bertemu pemain pemain kurang cerdas tolong hapuskan akun yang rank tinggi tetapi hasil joki,tolong hapus sistem darksistem itu ,saya akan berhenti bermain game ini jika terus diberi kekalahan sungguh game paling buat saya enek",1,1,1.9.16.9839,2024-09-12 08:14:16
"Satu bintang soalnya bukan nya ngurang dark sistem malah nambah makin banyak clasik aja udah Kanya rank sulit nya. saya yang tadi nya mau belajar Hero jadi ngk bisa karena musuh yang jago sementara tim kita noob ,oh iya sama sistem matchmaking tolong di perbaiki karna sangat tidak adil saya ketemu GM di lagend msa yang baru belajar belum tau apa apa masih awam, udah di suruh lawan yang udah ngerti cara main Hero, gunanya item,sama fungsi emblem jadi mohon di perbaiki lagi",1,2,1.8.93.9702,2024-07-23 14:53:53
"Secara gemplay bagus tapi untuk match terlalu aneh dan tidak terlalu seimbang dengan tim sendiri dan musuh karna inilah saya jadi malas main game ini saya berharap agar untuk orang yang troll terutama untuk di Rank ini di beri sanksi kredit score di turunkan, tp jika mereka terlalu banyak troll di ban saja untuk mengurangi drak sistem Sekian dari saya terima kasih Salam untuk moonton kikir",4,1,1.9.16.9839,2024-09-07 13:50:54
"kenapa akhir akhir ini banyak banget bug, kadang jaringan ga stabil tapi pas buat buka apk lainnya bagus bagus aja. terus kalo udah login tiba tiba ke log out sendiri, kalo main juga musuhnya ga seimbang sama rank kita.",2,4,1.8.93.9702,2024-07-28 03:06:28
"Disini ml lagi baik² nya sama player tentang skin tetapi monton blm memperbaiki sistem nya seperti game yang tidak seimbang yaitu tim musuh lebih unggul dalam bermain game tatapi tim saya sangat kurang berpengalaman padahal itu di tier mytic kebanyakan player yang kurwng berpengalaman dibandingkan dengan tier epik,jadi tolong diperbaiki sistemnya daripada player² pindah ke honor of king dan ini akan menjadi game mati",1,38,1.9.11.9836,2024-09-01 13:09:58
"tolong peraturan surrender diubah, dimana walaupun satu pemain menolak surrender otomatis tertolak voting nya dan permainan tetap berlanjut. pemain mental tempe semacam itu sangat menggangu pemain lain yg tetap berjuang dan ingin meningkatkan skill. dan mohon setujui surrender bila semua tim menyatakan setuju saja. terus terang saya sangat kecewa atas kebijakan satu suara tak dianggap, lebih baik mereka afk dan biarkan hero tetap mengikuti saya/tergantikan oleh ai. bintang 5 jk diubah",1,3,1.8.93.9702,2024-08-23 06:08:09
"Gem rusak masa setiap mau pindah pangkat renk misal dari lejen 1 bintang5 mau ke mitic di persulit kaya musuh lebih jago dari tim sendiri atau pun tim sendiri yg maen nya kurang bagus intinya kalo dah mau naik renk pasti di persulit kedua tim tidak seimbang. Gem rusakkkkk kalo ga berubah² mending pindah gem sebelah, ke hok 😮‍💨",1,12,1.9.11.9836,2024-09-05 17:49:16
"Aku sudah suka dengan game ini dan sekarang aku sudah putus asa.karena di Hp aku,sudah tidak bisa masuk ke game ini lagi.yang hanya memunculkan logonya saja.padahal aku masih ingin memainkanya.cape sudah beemacam cara yang aku lakukan.dari mulai mengembalikan pengaturan hp ku ke pengaturan pabrik.instal gamenya lagi dan hapus gamenya lagi.instal kembali. Hasilnya masih tetap muncul logonya saja.tetap tidak bisa masuk ke gamenya. Tolong kepada devlover. Moonton izinkan hp aku agar bisa masuk lgi.",1,0,19.2.11.103,2024-09-21 04:55:29
"Banyak bug di mobile legend sekarang, barusan saya main 2x invalid padahal jaringan saya kencang dan handphone sudah bagus, malah ngejeda di loading pada saat mau memasukin pertandingan, pas saya relog tiba tiba selesai dan ada notif invalid, aneh banget, bintang juga jadi berkurang padahal kan invalid, sungguh bug konyol, mendingan maen game honof of king kalau gini terus mah, benerin lah bugnya moonton! Biar orang orang gak pada pindah ke game honor off king",1,12,1.8.93.9702,2024-07-25 03:32:21
"Perbaiki gameplay, dan sinyal yg sering tiba2 jelek padahal sinyal aslinya bagus, itu sangat merusak mood bermain dan kemungkinan banyak yang akan pindah ke game yang lain apabila komplain ini tidak di dengar, Tks.",1,37,1.9.9.9834,2024-08-14 10:01:44
"Moonton tolong untuk pengaturan matchmaking nya di perbaiki agar tidak berebutan role. Untuk even akhir akhir ini bagus banget aku bisa dapat skin yang keren cuma bakal percuma kalo banyak event skin tapi matchmaking nya begitu masalahnya ada di matchmaking nya aja yang kurang, selebihnya bagus mohon di perbaiki agar player nya tidak pindah ke game sebelah🙏",4,15,1.9.16.9839,2024-09-14 05:37:21
